Trey Burke,PG,25,NYK,12,164,22.6,0.606,0.233,0.192,1.4,9.7,5.5,36.7,1.2,0,9.2,23.3,0.6,0.1,0.7,0.196,4.4,-3.7,0.8,0.1,784160,1795015,0,0,0,0,784160,0,0,2,3,445
Alex Abrines,SG,24,OKC,51,812,9,0.566,0.719,0.176,2.7,9.3,5.9,3.2,1.7,0.6,8.9,13.2,0.9,0.8,1.6,0.096,-0.8,-1.6,-2.4,-0.1,5725000,5455236,0,0,0,0,11180236,0,0,2,3,11
Andre Roberson,SG,26,OKC,39,1037,11,0.543,0.222,0.235,7.8,12.3,10,6,2.2,3.1,14.4,8.7,0.9,1.4,2.3,0.105,-1.3,2.9,1.6,0.9,9259259,10000000,10740741,0,0,0,30000000,0,0,2,5,21
Carmelo Anthony,PF,33,OKC,54,1738,13.7,0.508,0.377,0.187,2.4,9.7,10.4,7,1,1.9,7.1,24.1,1.2,2,3.2,0.088,-1.8,-1.7,-3.5,-0.6,26243760,27928140,0,0,0,0,26243760,1,3,2,7,58
Dakari Johnson,C,22,OKC,25,147,16,0.556,0,0.432,10.3,9.7,11.4,7.9,2,4.4,6.4,13.8,0.3,0.2,0.5,0.173,-1.2,1.6,0.4,0.1,815615,1378242,0,0,0,0,2193857,0,0,1,1,77
Daniel Hamilton,SG,22,OKC,4,25,20.7,0.545,0.455,0,0,9.7,11.2,44.9,2,0,15.4,22.4,0.1,0,0.1,0.177,1.6,-1.5,0,0,18432,0,0,0,0,0,18432,0,0,3,1,81
Jerami Grant,PF,23,OKC,56,1157,14.5,0.577,0.24,0.474,6.1,9.7,11,5.4,0.9,4,10,15.6,1.8,1.4,3.3,0.135,-1.5,0.5,-1.1,0.3,1524305,0,0,0,0,0,1524305,0,0,2,4,216
Josh Huestis,PF,26,OKC,51,745,5.4,0.416,0.634,0.112,4.8,9.7,9.3,2.5,0.9,4.3,13.5,9.4,-0.4,0.9,0.4,0.028,-4.7,1.1,-3.6,-0.3,1471382,0,0,0,0,0,1471382,0,0,2,2,246
Kyle Singler,SF,29,OKC,11,53,7.4,0.465,0.263,0.684,2,9.7,9.5,2.7,0.9,0,10.8,22.6,-0.1,0,0,-0.005,-7.2,-4.7,-11.9,-0.1,4666500,4996000,5333500,0,0,0,9662500,0,0,2,3,285
Nick Collison,PF,37,OKC,9,52,13,0.799,0,0.75,6.3,9.7,14,8.4,0,0,27.3,12.1,0.1,0,0.1,0.114,-2.6,-1.9,-4.4,0,2328652,0,0,0,0,0,2328652,0,0,2,4,354
Patrick Patterson,PF,28,OKC,57,871,8.5,0.512,0.665,0.156,2.5,9.7,8,5.7,2,1.6,11.6,10.7,0.4,1.1,1.4,0.079,-2.4,0.5,-1.9,0,5192000,5451600,5711200,0,0,0,10643600,0,0,2,4,372
Paul George,SF,27,OKC,54,1968,19.7,0.584,0.449,0.294,2.6,9.7,8.3,13.6,3.1,1.4,12.5,25.9,3.8,3,6.7,0.164,2.9,0.3,3.3,2.6,19508958,20703384,0,0,0,0,19508958,0,0,3,7,375
PJ Dozier,PG,21,OKC,2,3,-4.9,0.5,0,0,0,9.7,18.7,0,0,0,33.3,43.1,0,0,0,-0.398,-23.5,-10.4,-33.9,0,0,0,0,0,0,0,0,0,0,2,1,378
Raymond Felton,PG,33,OKC,57,982,13.4,0.491,0.384,0.094,2.1,9.7,6.8,23.5,1.7,0.8,11.5,19.8,0.8,1,1.8,0.088,-1.1,-1.6,-2.7,-0.2,2328652,0,0,0,0,0,2328652,0,0,1,3,384
Russell Westbrook,PG,29,OKC,55,1986,25.1,0.518,0.204,0.318,5.1,9.7,14.5,51.3,2.7,0.5,15.8,35,3.8,3.3,7,0.17,5.5,3.2,8.7,5.3,28530608,35350000,38178000,41006000,43848000,0,186912608,0,0,2,9,399
Steven Adams,C,24,OKC,52,1677,21.2,0.632,0.004,0.357,17.3,9.7,15.7,4.6,1.9,2.8,12.4,16.6,4.8,2.2,7,0.2,2.4,1,3.3,2.2,22471910,24157303,25842697,27528090,0,0,100000000,0,0,1,7,418
Terrance Ferguson,SG,19,OKC,42,526,5.3,0.477,0.695,0.051,3.3,9.7,3.7,2.8,1.6,0.9,6.9,10.6,0.1,0.4,0.5,0.049,-2.3,-1.3,-3.6,-0.2,1785000,2118840,2475840,3944013,0,0,3903840,0,0,2,3,425
Aaron Gordon,PF,22,ORL,39,1325,17,0.547,0.39,0.279,5.5,21.8,13.6,10.1,1.3,1.6,10.3,24.1,1.2,1.1,2.3,0.082,0.5,-0.6,-0.2,0.6,5504420,0,0,0,0,0,5504420,0,0,3,6,2
Arron Afflalo,SG,32,ORL,41,522,4.7,0.477,0.4,0.167,0.6,9.7,6.1,5.7,0.2,1,10.4,12,-0.2,0.1,-0.1,-0.012,-4.5,-1.8,-6.3,-0.6,2328652,0,0,0,0,0,2328652,0,0,2,4,29
Bismack Biyombo,C,25,ORL,55,1059,13.8,0.571,0.004,0.48,10.3,9.7,17,4.9,0.7,5.5,18.2,13.9,0.9,1.1,2,0.09,-3.5,2.1,-1.4,0.2,17000000,17000000,17000000,0,0,0,34000000,0,0,1,5,36
D.J. Augustin,PG,30,ORL,48,998,15.3,0.597,0.517,0.404,2,9.7,4.9,22.4,1.9,0,15.2,18.4,1.9,0.4,2.3,0.108,1.5,-2.4,-0.8,0.3,7250000,7250000,7250000,0,0,0,21750000,0,0,1,4,74
Evan Fournier,SF,25,ORL,47,1520,15.8,0.578,0.399,0.218,1.6,9.7,5.4,14.2,1.3,0.7,10.3,23.4,2.1,0.5,2.7,0.084,1.7,-2.2,-0.5,0.6,17000000,17000000,17000000,17000000,0,0,51000000,0,0,1,6,144
Jamel Artis,SG,25,ORL,5,55,0.8,0.246,0.294,0.176,2,9.7,7.1,9.7,0,0,0,14.6,-0.1,0,-0.1,-0.13,-8.1,-3.1,-11.2,-0.1,0,0,0,0,0,0,0,0,0,2,1,197
Jonathan Isaac,PF,20,ORL,15,285,9.6,0.482,0.243,0.243,4.6,9.7,10.9,5.4,1.7,4.1,15.5,14.9,-0.2,0.3,0.1,0.018,-4.6,1.6,-3.1,-0.1,4186320,4969080,5806440,7362566,0,0,9155400,0,0,2,5,238
Jonathon Simmons,SG,28,ORL,54,1559,12.9,0.553,0.261,0.287,3.3,9.7,6.5,12.3,1.3,0.8,13.8,22.2,0.8,0.6,1.3,0.041,-0.9,-1.6,-2.5,-0.2,6300000,6000000,5700000,0,0,0,13300000,0,0,2,5,239
Khem Birch,C,25,ORL,19,221,16.3,0.54,0,0.327,15.9,9.7,18.3,7.8,1.8,3.5,14.9,14.6,0.3,0.2,0.5,0.119,-1.4,1.6,0.2,0.1,815615,1378242,0,0,0,0,815615,0,0,2,2,272
Mario Hezonja,SF,22,ORL,48,918,13.1,0.565,0.451,0.153,3.1,9.7,9.5,8.6,2,1.1,12.6,19,0.5,0.7,1.2,0.061,-0.8,-0.7,-1.5,0.1,4078320,0,0,0,0,0,4078320,0,0,2,5,321
Marreese Speights,C,30,ORL,45,592,13.1,0.535,0.672,0.159,3.3,9.7,10.9,8.7,0.5,2.6,10,26.5,0.1,0.4,0.4,0.036,-0.1,-3.2,-3.3,-0.2,2116955,0,0,0,0,0,2116955,0,0,2,5,326
Nikola Vucevic,C,27,ORL,34,1018,21.3,0.557,0.277,0.111,6.6,9.7,17.1,18.9,1.7,2.9,10.8,25.5,1.4,1.2,2.7,0.125,1.8,1.8,3.6,1.4,12250000,12750000,0,0,0,0,25000000,0,0,2,6,360
Shelvin Mack,PG,27,ORL,42,752,14.3,0.537,0.289,0.321,2.1,9.7,7.1,29.7,1.7,0.6,15.1,14.6,1.2,0.4,1.6,0.101,-0.6,-1.3,-1.9,0,6000000,6000000,0,0,0,0,6000000,0,0,2,3,411
Terrence Ross,SG,26,ORL,22,576,10.3,0.515,0.48,0.198,1.9,9.7,6.7,8.7,2.3,1.2,11.5,16.5,0,0.4,0.4,0.034,-1.5,0,-1.5,0.1,10500000,10500000,0,0,0,0,21000000,0,0,2,3,426
Wesley Iwundu,SF,23,ORL,37,524,9.6,0.512,0.198,0.216,4,9.7,8,9.5,1.6,0.7,9.9,11.8,0.3,0.3,0.6,0.054,-2.5,-0.2,-2.7,-0.1,1050000,1378242,1618520,0,0,0,2428242,0,0,2,3,467
Amir Johnson,C,30,PHI,50,766,15.4,0.576,0.103,0.333,12.4,18.8,15.7,12.7,2.1,3.5,15.6,13.2,1.3,1.3,2.6,0.166,-0.2,3.3,3.1,1,11000000,0,0,0,0,0,11000000,0,0,2,7,18
Ben Simmons,PG,21,PHI,52,1816,18.3,0.54,0.014,0.336,5.7,9.7,12,33.6,2.5,2.1,19.6,23.2,1.6,3,4.6,0.121,0,3.2,3.2,2.4,6168840,6434520,8113930,0,0,0,12603360,0,0,5,7,35
Dario Saric,PF,23,PHI,52,1597,15.5,0.571,0.433,0.212,7.6,9.7,12.3,13.4,1.2,0.8,13.5,20.3,2.4,1.8,4.2,0.126,1.4,0,1.4,1.4,2422560,2526840,3481986,0,0,0,4949400,0,0,3,7,88
Furkan Korkmaz,SG,20,PHI,6,32,4.3,0.349,0.667,0.167,7,9.7,10.2,8.6,1.5,0,7.2,18.6,0,0,0,-0.02,-4.4,-2.4,-6.7,0,1465920,1740000,2033160,3665787,0,0,3205920,0,0,2,1,151
J.J. Redick,SG,33,PHI,42,1342,15.3,0.604,0.52,0.244,0.5,9.7,4.6,15.7,0.9,0.3,9.1,20.7,3,1,4.1,0.145,2.5,-2.4,0.1,0.7,23000000,0,0,0,0,0,23000000,0,0,2,8,182
James Young,SG,22,PHI,5,52,6.1,0.512,0.833,0.5,0,9.7,2.1,5.2,0,0,0,12.1,0.1,0,0.1,0.067,-1.7,-4,-5.7,0,0,0,0,0,0,0,0,0,0,2,1,202
Jerryd Bayless,SG,29,PHI,39,925,7.7,0.546,0.557,0.168,1.8,9.7,4.7,8.3,1.2,0.5,14.1,15.2,0.2,0.8,1,0.051,-1.6,-1.1,-2.8,-0.2,9000000,8575916,0,0,0,0,17575916,0,0,2,3,220
Joel Embiid,C,23,PHI,43,1357,23.2,0.578,0.194,0.452,8.1,9.7,19.3,18,1,4.9,16.3,33.4,1.7,2.6,4.3,0.152,0.3,2.5,2.7,1.6,6100266,25250000,27270000,29290000,31310000,0,6100266,0,0,2,7,228
Justin Anderson,SF,24,PHI,25,360,12.9,0.546,0.481,0.176,5.3,9.7,9.2,6.3,1.5,1.2,6,17.9,0.4,0.4,0.9,0.115,-0.4,-1.4,-1.8,0,1579440,2516048,0,0,0,0,4095488,0,0,2,4,254
Markelle Fultz,SG,19,PHI,4,76,3.7,0.372,0,0.444,4.4,9.7,6.4,13.1,1.3,1.1,15.7,21.6,-0.2,0.1,-0.1,-0.086,-8.6,-1.3,-9.9,-0.2,7026240,8339880,9745200,12288697,0,0,15366120,0,0,2,6,323
Richaun Holmes,C,24,PHI,27,402,15.7,0.556,0.161,0.19,9,9.7,16,11.2,1.3,2.3,9.7,17.5,0.6,0.6,1.2,0.148,-1,0.9,-0.1,0.2,1471382,1600520,0,0,0,0,1471382,0,0,2,2,389
Robert Covington,PF,27,PHI,51,1652,12.2,0.564,0.659,0.168,2.6,9.7,9.4,8.5,2.4,1.9,14.3,17.6,0.7,2.6,3.3,0.096,0.1,1.5,1.6,1.5,16698103,10464092,11301219,12138345,12975471,0,63577230,0,0,3,7,391
T.J. McConnell,PG,25,PHI,47,1142,13.6,0.578,0.156,0.104,2.5,9.7,7.3,26.9,2.5,0.7,21.8,14.4,1.2,1.5,2.7,0.113,-1.1,0.8,-0.3,0.5,1471382,1600520,0,0,0,0,1471382,0,0,1,7,420
Timothe Luwawu-Cabarrot,SF,22,PHI,45,775,7.2,0.508,0.59,0.215,2,9.7,5,9.6,0.7,0.5,11.5,17.8,0.1,0.6,0.7,0.04,-2.1,-2.5,-4.6,-0.5,1386600,1544951,2529684,0,0,0,2931551,0,0,2,2,435
Trevor Booker,PF,30,PHI,46,812,15.2,0.561,0.069,0.314,10.3,9.7,14.8,11.7,1.4,1.5,14.4,17.2,1,1,2,0.118,-1.2,1,-0.2,0.4,9125000,0,0,0,0,0,9125000,0,0,2,4,444
Alan Williams,C,24,PHO,47,708,19.5,0.547,0.004,0.419,14,31.2,22.4,5.2,1.8,3.7,10.5,20.9,1.1,0.9,2.1,0.142,-1.8,0.1,-1.7,0.1,6000000,5520000,5520000,0,0,0,6000000,0,0,2,4,8
Alec Peters,PF,22,PHO,9,81,5.8,0.316,0.875,0.125,5.2,19.1,12,11.8,0,2,3.8,13.8,-0.1,0,-0.1,-0.04,-3.6,-1.7,-5.4,-0.1,50000,0,0,0,0,0,50000,0,0,1,2,10
Alex Len,C,24,PHO,47,944,19.5,0.619,0,0.602,13.7,28.2,20.8,9.3,0.9,3.3,15.5,16.8,2.2,0.8,3.1,0.155,-0.2,1.1,0.9,0.7,4187599,0,0,0,0,0,4187599,0,0,1,3,13
Danuel House,SG,24,PHO,16,193,11,0.491,0.463,0.284,4.9,9.7,10.4,6.2,1.2,0.4,6.2,17.7,0.1,0.1,0.2,0.045,-1.9,-2.7,-4.6,-0.1,0,0,0,0,0,0,0,0,0,2,2,87
Davon Reed,SG,22,PHO,6,46,1,0.349,0.417,0.167,0,9.7,2.3,8.9,2.1,0,13.4,13.8,-0.1,0,-0.1,-0.091,-6.5,-2.3,-8.8,-0.1,815615,1378242,1618520,0,0,0,1504736,0,0,2,2,96
Derrick Jones,SF,20,PHO,16,226,9.1,0.464,0.341,0.455,8.5,9.7,7.8,5,0.9,4.8,10.2,11.7,0.1,0.2,0.3,0.064,-3,1.5,-1.6,0,1312611,0,0,0,0,0,0,0,0,2,6,111
Devin Booker,SG,21,PHO,43,1463,18.5,0.564,0.365,0.32,1.4,9.7,7,25.7,1.3,0.6,14.4,31.2,1.8,0.4,2.3,0.075,3.1,-2.3,0.8,1,2319360,3314365,0,0,0,0,5633725,0,0,1,7,114
Dragan Bender,PF,20,PHO,57,1319,7.4,0.537,0.658,0.091,2,9.7,8.8,8.3,0.5,2,17.6,13,-0.2,0.4,0.2,0.006,-2.3,-0.4,-2.7,-0.2,4468800,4661280,5896519,0,0,0,9130080,0,0,2,3,125
Elfrid Payton,PG,23,PHO,45,1292,18.3,0.567,0.142,0.248,4,9.7,7.7,34.8,2.4,1,18.3,21.6,1.9,0.9,2.8,0.104,1.3,-0.1,1.2,1.1,3332340,0,0,0,0,0,3332340,0,0,1,5,135
Jared Dudley,PF,32,PHO,30,428,9.4,0.53,0.662,0.26,1.7,9.7,6.7,18.2,1.8,0.8,14,9.9,0.4,0.2,0.6,0.07,-1.1,-0.6,-1.8,0,10000000,9530000,0,0,0,0,19530000,0,0,3,3,204
Josh Gray,PG,24,PHO,4,70,13,0.398,0.333,0.3,3,9.7,7.7,25.7,5.5,2.3,12.8,23.7,-0.1,0.1,0,-0.001,-2.5,2.2,-0.3,0,92160,0,0,0,0,0,92160,0,0,1,2,244
Josh Jackson,SF,20,PHO,55,1274,10.2,0.469,0.27,0.292,5.1,9.7,9.5,8.4,1.8,1.6,12.8,24.8,-1.6,0.7,-0.9,-0.033,-3.7,-1.4,-5.1,-1,5090040,6041520,7059480,8930242,0,0,11131560,0,0,3,6,247
Marquese Chriss,PF,20,PHO,49,1034,10,0.495,0.435,0.324,4.3,9.7,13.1,8.7,1.6,3.7,16.7,17.3,-0.7,1,0.3,0.015,-3.4,1.4,-2,0,3073800,3206160,4078236,0,0,0,6279960,0,0,2,4,325
T.J. Warren,SF,24,PHO,54,1757,18.5,0.548,0.091,0.257,5.8,9.7,8.5,8,1.5,1.5,7,25.2,2.7,0.7,3.3,0.091,0.3,-1.7,-1.4,0.3,3152931,11750000,10810000,11750000,12690000,0,50152931,0,0,2,7,421
Troy Daniels,SG,26,PHO,57,1098,9.9,0.596,0.814,0.127,0.7,9.7,3.5,4.6,0.5,0.2,8.5,17.3,1.3,-0.1,1.2,0.051,1.2,-4.2,-2.9,-0.3,3408520,3258540,0,0,0,0,6667060,0,0,2,4,448
Tyler Ulis,PG,22,PHO,55,1249,9,0.449,0.258,0.186,1.3,9.7,3.8,25.7,2.2,0.3,17.4,17.3,-0.7,0.4,-0.3,-0.013,-3.2,-2.1,-5.3,-1,1312611,1544951,1676735,0,0,0,1312611,0,0,1,6,455
Tyson Chandler,C,35,PHO,41,1048,14,0.638,0,0.533,12.7,9.7,20.2,6.6,0.6,1.9,20.8,10.6,1.6,0.7,2.3,0.107,-1.3,0.9,-0.4,0.4,13000000,13585000,0,0,0,0,26585000,0,0,1,6,459
Al-Farouq Aminu,PF,27,POR,44,1312,12.1,0.53,0.569,0.122,4.4,22.1,13.4,5.4,1.5,1.8,9.8,14.8,0.8,1.8,2.6,0.095,-0.8,1.2,0.4,0.8,7319035,6957105,0,0,0,0,14276140,0,0,3,4,7
C.J. McCollum,SG,26,POR,56,2014,17.6,0.55,0.319,0.171,2,9.7,5.9,15.2,1.4,0.8,8.9,26.5,3,1.8,4.8,0.113,1.9,-1.3,0.6,1.3,23962573,25759766,27556959,29354152,0,0,106633450,0,0,2,7,52
Caleb Swanigan,PF,20,POR,17,139,7.3,0.404,0.133,0.289,10.5,9.7,14.6,9.3,1.8,1.7,17.8,19.6,-0.2,0.2,0,-0.016,-5.8,0.7,-5.1,-0.1,1465920,1740000,2033160,3665787,0,0,3205920,0,0,2,4,55
Damian Lillard,PG,27,POR,50,1823,24.2,0.594,0.434,0.35,2.2,9.7,6.8,30.9,1.4,1,12.3,30,6.1,1.7,7.7,0.204,6.8,-0.9,5.9,3.6,26153057,27977689,29802321,31626953,0,0,115560020,0,0,2,7,79
Ed Davis,C,28,POR,57,1074,16.4,0.608,0,0.415,14.6,9.7,21.2,3.9,1.3,3.1,16.1,13,2,1.7,3.7,0.167,-1.4,1.7,0.3,0.6,6352531,0,0,0,0,0,6352531,0,0,2,3,133
Evan Turner,SF,29,POR,54,1415,9.7,0.515,0.202,0.182,1.7,9.7,7,12.1,1.2,1,14.6,15.8,0.1,1.3,1.4,0.047,-2.7,0.5,-2.2,-0.1,17131148,17868852,18606557,0,0,0,53606557,0,0,3,5,145
Jake Layman,SF,23,POR,26,144,4.6,0.346,0.429,0.071,3.1,9.7,5.3,8.6,2.1,1.7,8.5,14.5,-0.2,0.2,-0.1,-0.026,-5.1,0.1,-5,-0.1,1312611,1544951,0,0,0,0,1312611,0,0,2,2,191
Jusuf Nurkic,C,23,POR,54,1426,17.4,0.513,0.011,0.308,8.9,9.7,17,11.4,1.5,3.9,15.3,27,-0.3,2.4,2.1,0.072,-3.5,2.1,-1.4,0.2,2947305,0,0,0,0,0,2947305,0,0,2,6,258
Maurice Harkless,SF,24,POR,46,939,10.5,0.553,0.376,0.17,4.1,9.7,7.4,4.9,1.6,2.8,12.7,12.6,0.5,1.1,1.6,0.082,-1.6,1.6,0,0.5,10162922,10837079,11511234,0,0,0,32511235,0,0,2,4,332
Meyers Leonard,C,25,POR,22,174,19.4,0.704,0.304,0.179,5.8,9.7,14.2,9.4,1.1,0,10.4,17.1,0.6,0.2,0.8,0.214,2,-1.2,0.8,0.1,9904495,10595506,11286515,0,0,0,31786516,0,0,2,1,334
Pat Connaughton,SG,25,POR,57,1120,10.3,0.564,0.536,0.136,2.1,9.7,5.7,9.6,0.6,1.1,9.1,13.9,1.3,0.7,2.1,0.089,-0.3,-0.9,-1.2,0.2,1471382,0,0,0,0,0,1471382,0,0,2,2,369
Shabazz Napier,PG,26,POR,50,1066,15.8,0.574,0.373,0.26,1.8,9.7,5.9,16.1,2.8,0.8,14.3,19.7,1.3,1.3,2.6,0.117,0.5,0.3,0.9,0.8,2361360,0,0,0,0,0,2361360,0,0,2,6,408
Zach Collins,C,20,POR,41,632,6.8,0.443,0.358,0.145,4.8,9.7,11.8,7.4,0.9,2.6,14.8,15.1,-0.6,0.8,0.2,0.015,-4.6,1,-3.6,-0.3,3057240,3628920,4240200,5406255,0,0,6686160,0,0,2,3,476
Bogdan Bogdanovic,SG,25,SAC,52,1415,13.8,0.575,0.426,0.172,1.6,9.7,5.6,17.9,1.9,0.9,14.5,18.7,1.4,0.5,1.9,0.066,0.7,-1.5,-0.8,0.4,9470614,9000000,8529386,0,0,0,27000000,0,0,2,4,41
Bruno Caboclo,SF,22,SAC,2,7,-0.1,0,1,0,0,9.7,8,16.7,7,0,0,12.4,0,0,0,-0.109,-6.6,4.4,-2.2,0,2451225,0,0,0,0,0,2451225,0,0,1,2,49
Buddy Hield,SG,24,SAC,53,1261,15.4,0.554,0.442,0.094,2.5,9.7,8.4,10.8,2,1,10.8,24,0.7,0.7,1.4,0.055,0.7,-2,-1.3,0.2,3675480,3833760,4861208,0,0,0,7509240,0,0,1,6,51
De'Aaron Fox,PG,20,SAC,48,1303,11.3,0.482,0.177,0.272,2,9.7,5.5,24.4,1.8,0.9,17,23.3,-0.9,0.5,-0.5,-0.018,-2.8,-1.9,-4.7,-0.9,4609200,5407920,6392760,8099627,0,0,10017120,0,0,1,5,97
Frank Mason,PG,23,SAC,29,539,12.3,0.483,0.215,0.315,2.7,9.7,6.6,23.7,1.4,0.7,14.3,22.1,0,0.1,0.1,0.01,-2.3,-2.5,-4.8,-0.4,1184385,1378242,1618520,0,0,0,2562627,0,0,1,6,148
Garrett Temple,SG,31,SAC,51,1272,9.8,0.514,0.467,0.165,1.6,9.7,5.5,11.3,1.9,1.7,13.5,16.7,-0.1,0.6,0.4,0.016,-1.6,-0.8,-2.4,-0.1,8000000,8000000,0,0,0,0,8000000,0,0,2,1,152
Georgios Papagiannis,C,20,SAC,16,118,10.8,0.415,0,0,11.2,9.7,17.5,11.6,0.9,4.8,16.3,18.6,-0.2,0.1,-0.1,-0.024,-6.1,1.1,-5,-0.1,2301360,2400480,3430288,0,0,0,4701840,0,0,1,2,157
Harry Giles,PF,19,SAC,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859400,2207040,2578800,3976510,0,0,4066440,0,0,2,4,167
Iman Shumpert,SG,27,SAC,14,276,6.4,0.48,0.448,0.259,2.9,9.7,8.3,8.3,1.6,1.6,20.8,13.2,-0.2,0.2,-0.1,-0.013,-4.1,0.1,-4,-0.1,10337079,11011234,0,0,0,0,10337079,0,0,3,6,173
Jack Cooley,PF,26,SAC,1,2,48.6,0.532,0,2,0,9.7,28.7,62.4,0,0,0,42.1,0,0,0,0.528,12.4,5.5,17.9,0,37079,0,0,0,0,0,37079,0,0,2,4,186
JaKarr Sampson,SF,24,SAC,11,157,15.1,0.664,0.139,0.056,7.7,9.7,15,4.8,1,4.2,7.5,11.4,0.4,0.1,0.5,0.146,-1,0.5,-0.5,0.1,49877,0,0,0,0,0,49877,0,0,2,2,190
Justin Jackson,SF,22,SAC,41,771,8.6,0.496,0.419,0.096,2.4,9.7,7,6.3,1,0.7,9.1,15.3,-0.1,0.2,0.1,0.003,-2.7,-2.2,-4.9,-0.6,2365560,2807880,3280920,5029650,0,0,5173440,0,0,2,5,256
Kosta Koufos,C,28,SAC,52,977,16.8,0.557,0,0.23,11.7,9.7,18.9,9,1.8,1.9,11.1,14.8,1.5,0.9,2.4,0.117,-1.1,0.9,-0.2,0.4,8393000,8739500,0,0,0,0,8393000,0,0,2,3,276
Skal Labissiere,PF,21,SAC,42,754,15.1,0.517,0.081,0.27,9.2,9.7,14.2,7.6,1.3,3.5,11.9,21.5,0.3,0.5,0.9,0.056,-2.8,-0.5,-3.3,-0.2,1312611,1544951,2338847,0,0,0,2857562,0,0,2,5,413
Vince Carter,SF,41,SAC,36,600,10.7,0.497,0.565,0.125,1.7,9.7,7.2,9.8,2.6,3.2,9.7,14.7,0,0.5,0.6,0.045,-1.7,0.8,-0.9,0.2,8000000,0,0,0,0,0,8000000,0,0,2,7,463
Willie Cauley-Stein,C,24,SAC,50,1366,17.4,0.528,0.021,0.321,7,9.7,14.2,12.9,2,3.1,11.6,21.8,1,1.3,2.3,0.08,-1.5,1.3,-0.1,0.6,3704160,4696875,0,0,0,0,8401035,0,0,1,2,471
Zach Randolph,PF,36,SAC,48,1229,17.9,0.535,0.182,0.151,7.6,9.7,15.7,14.3,1.6,0.7,13.2,27.3,0.4,0.9,1.3,0.051,-0.4,-1.2,-1.6,0.1,12307692,11692308,0,0,0,0,24000000,0,0,2,5,478
Brandon Paul,SG,26,SAS,50,486,9.1,0.526,0.45,0.303,1.1,9.7,7,10.2,2.6,0.9,15.7,13.6,0,0.8,0.8,0.077,-2.7,1.3,-1.4,0.1,815615,1378242,0,0,0,0,815615,0,0,2,4,46
Bryn Forbes,SG,24,SAS,57,1190,8.7,0.52,0.48,0.128,0.9,9.7,4.1,7.1,1,0.1,7.1,17.1,0.4,1.2,1.5,0.062,-1.3,-1.7,-3,-0.3,1312611,0,0,0,0,0,1312611,0,0,2,3,50
Danny Green,SG,30,SAS,46,1198,12.1,0.516,0.559,0.083,2.1,9.7,7.6,10.1,2,3.7,11.8,16.5,0.1,2.1,2.2,0.087,-1,2.6,1.6,1.1,10000000,10000000,0,0,0,0,10000000,0,0,2,6,84
Darrun Hilliard,SG,24,SAS,13,92,4.2,0.38,0.333,0.389,0,9.7,4.2,16,1.1,0,15.9,12.3,-0.1,0.1,0,0.001,-5.9,-1.2,-7.2,-0.1,44495,0,0,0,0,0,44495,0,0,2,1,92
Davis Bertans,PF,25,SAS,53,792,13.7,0.58,0.687,0.128,2.1,9.7,8.1,10,1.1,2,8.5,17.4,1.1,1.1,2.2,0.134,1,-0.3,0.8,0.6,1312611,0,0,0,0,0,1312611,0,0,2,3,95
Dejounte Murray,PG,21,SAS,56,1068,14.1,0.472,0.049,0.251,7.7,9.7,15.3,22,2.3,1.4,18.3,21.2,-0.4,2.1,1.6,0.074,-2.9,3.1,0.1,0.6,1312611,1544951,2321735,0,0,0,2857562,0,0,1,2,101
Derrick White,PG,23,SAS,15,117,13.4,0.595,0.333,0.75,4.7,9.7,10.4,9.6,1.7,1.4,15.8,14.6,0.1,0.2,0.3,0.135,-1.6,0.8,-0.8,0,1404600,1667160,1948080,3516284,0,0,3071760,0,0,2,3,113
Joffrey Lauvergne,C,26,SAS,36,363,13.4,0.507,0.043,0.276,12.2,9.7,16.5,12.7,1,0.2,16.7,19.3,0.1,0.5,0.6,0.085,-2.7,0.1,-2.6,-0.1,1524305,1656092,0,0,0,0,1524305,0,0,2,4,229
Kawhi Leonard,SF,26,SAS,9,210,26.3,0.572,0.315,0.342,3.2,9.7,11.1,18,4.4,3.6,11.1,30.8,0.4,0.5,0.9,0.203,2.8,3.3,6.1,0.4,18868625,20099189,21329752,0,0,0,38967814,0,0,3,7,261
Kyle Anderson,SF,24,SAS,49,1341,15.7,0.581,0.11,0.312,4.6,9.7,11.8,14.6,2.7,2.4,16.4,13.7,1.6,2.7,4.2,0.151,-0.6,4.3,3.7,1.9,2151704,0,0,0,0,0,2151704,0,0,2,5,279
LaMarcus Aldridge,C,32,SAS,54,1829,24,0.563,0.08,0.286,11,9.7,13.8,11.1,0.8,3,7.2,28.4,5,2.7,7.7,0.202,2.5,0.3,2.8,2.2,21461010,22347015,26000000,0,0,0,69808025,0,0,2,7,287
Manu Ginobili,SG,40,SAS,43,887,13.6,0.563,0.425,0.231,1.7,9.7,5.7,19.2,1.5,1.2,16,21.6,0.6,1.2,1.8,0.098,-0.1,-0.7,-0.7,0.3,2500000,2500000,0,0,0,0,5000000,0,0,2,7,312
Matt Costello,C,24,SAS,3,18,3.4,0.333,0,0,6.2,9.7,21.6,0,0,9.4,25,10,0,0,0,0.018,-12.6,1.7,-10.9,0,27648,0,0,0,0,0,0,0,0,1,2,330
